filename,label,label_ru,source_part,source_folder,original_path,processed_path,width,height
ch2__48__3.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\48.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__48__3.jpg,4105,2542
ch2__49__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\49.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__49__2.jpg,3165,2137
ch2__5__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\5.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__5__2.jpg,2345,1342
ch2__50__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\50.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__50__2.jpg,4146,2493
ch2__51__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\51.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__51__2.jpg,4123,2546
ch2__52 (2).jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\52 (2).jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__52 (2).jpg,6240,3831
ch2__52.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\52.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__52.jpg,4160,2522
ch2__52_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\52_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__52_.jpg,4160,2768
ch2__53__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\53.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__53__2.jpg,4049,2494
ch2__54__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\54.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__54__2.jpg,4160,2506
ch2__55__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\55.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__55__2.jpg,4141,2542
ch2__56__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\56.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__56__2.jpg,4035,2506
ch2__57__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\57.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__57__2.jpg,6056,3625
ch2__58__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\58.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__58__2.jpg,2272,1704
ch2__58_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\58_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__58_.jpg,4160,2768
ch2__59__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\59.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__59__2.jpg,2272,1704
ch2__59_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\59_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__59_.jpg,4160,2768
ch2__5_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\5_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__5_.jpg,4160,2768
ch2__60__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\60.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__60__2.jpg,2272,1704
ch2__60_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\60_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__60_.jpg,4160,2768
ch2__61__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\61.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__61__2.jpg,2272,1704
ch2__62__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\62.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__62__2.jpg,2272,1704
ch2__63__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\63.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__63__2.jpg,2272,1704
ch2__63___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\63_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__63___2.jpg,4160,2768
ch2__64__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\64.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__64__2.jpg,2272,1704
ch2__64_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\64_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__64_.jpg,4160,2768
ch2__65__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\65.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__65__2.jpg,2272,1704
ch2__65_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\65_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__65_.jpg,4160,2768
ch2__66__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\66.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__66__2.jpg,2272,1704
ch2__66___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\66_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__66___2.jpg,4160,2768
ch2__67__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\67.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__67__2.jpg,2272,1704
ch2__67___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\67_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__67___2.jpg,4160,2768
ch2__68 3.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\68 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__68 3.jpg,1227,737
ch2__68__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\68.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__68__2.jpg,2272,1704
ch2__68___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\68_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__68___2.jpg,4160,2768
ch2__69 1.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\69 1.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__69 1.jpg,590,334
ch2__69__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\69.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__69__2.jpg,2272,1704
ch2__69___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\69_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__69___2.jpg,4160,2768
ch2__6_.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\6_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__6_.jpg,4160,2768
ch2__7.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\7.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__7.jpg,3120,1876
ch2__70 2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\70 2.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__70 2.jpg,880,488
ch2__70 3.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\70 3.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__70 3.jpg,832,509
ch2__70__2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\70.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__70__2.jpg,2272,1704
ch2__70___2.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\70_.jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__70___2.jpg,4160,2768
ch2__71 (2).jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\71 (2).jpg,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__71 (2).jpg,3891,2544
ch2__71.jpg,trudnoobogatimaya,труднообогатимая,Фото руд по сортам. ч2,тонкие,C:\Users\USER\Desktop\Нонрникель\data\raw\Фото руд по сортам. ч2\тонкие\71.JPG,C:\Users\USER\Desktop\Нонрникель\data\processed\images\trudnoobogatimaya\ch2__71.jpg,2272,1704
